game;elements;description;link;Action;Aventure;RPG;Plate-Forme;FPS;Course;Strategie;Sport;Reflexion;Combat;Simulation;Point'n Click;Infiltration;Gestion;Action RPG;Beat'em All;Survival-Horror;Rythme;Autres;Puzzle-Game;Shoot'em Up;Tactique;Shooter;MMO;MMORPG;Tactical RPG;Creation;TPS;Tir;Adresse;Sandbox;Roguelike;Survie;Open World;Wargame;Hack'n slash;Jeu de cartes;Runner;Dungeon RPG;4X;God Game;Visual Novel;MOBA;Tower Defense;Battle Royale;Ludo-Educatif;Simulation de vie;MMOFPS;City Builder;Jeu de societe;Management
World of Warcraft : Warlords of Draenor;['MMORPG'];Cinquième extension du MMORPG World of Warcraft, Warlords of Draenor permet aux joueurs de visiter une version alternative de l'Outreterre pour stopper la terrible Horde de Fer menée par Garrosh. Placé à la tête des forces de l'Alliance ou de la Horde, le joueur aura pour la première fois accès à un domaine personnel nommé le Fief.;http://www.jeuxvideo.com/jeux/add-on/jeu-86361/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Assassin's Creed Unity;['Action', 'Aventure'];Jeu d'action-aventure en monde ouvert, Assassin's Creed Unity vous place dans la peau d'Arno Victor Dorian à l'époque de la Révolution française. Jeune Assassin évoluant dans le Paris de 1789, le joueur doit faire face à la corruption qui s'est répandue en France. Cet opus innove sur plusieurs points à commencer par l'absence de temps de chargement lorsque vous entrez dans certains bâtiments, ainsi que la modélisation à l'échelle réelle de plusieurs monuments emblématiques de la capitale.;http://www.jeuxvideo.com/jeux/jeu-80504/;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Framed;['Réflexion'];Framed est un jeu de réflexion sur iOS. Le joueur doit réorganiser des cases d'une bande dessinée pour que le héros puisse franchir chaque page sans tomber dans les mains de la police ou de l'un de ses autres poursuivants.;http://www.jeuxvideo.com/jeux/jeu-83424/;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Monument Valley : Forgotten Shores;['Réflexion'];Monument Valley : Forgotten Shores sur iOS permet de voyager à travers neuf nouveaux chapitres pour découvrir de nouvelles illusions d'optique.;http://www.jeuxvideo.com/jeux/add-on/jeu-84458/;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tears To Tiara 2 sur PS3;['Tactical RPG'];Tears To Tiara 2 est un jeu de rôle se déroulant dans le pays d'Hispania. Hamil est le dernier descendant de la famille royale, mais n'a aucun pouvoir face à l'Empire Divin. Jusqu'à ce qu'une étrange fille du nom de Tarte fasse son apparition...;http://www.jeuxvideo.com/jeux/playstation-3-ps3/00049454-tears-to-tiara-2.htm;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Football Manager 2015;['Gestion', 'Sport'];Jeu de gestion de football, Football Manager 2015 est dans la droite lignée de ses prédécesseurs mais apporte son lot de nouveautés, avec notamment un moteur 3D qui met en scène des joueurs motion-capturés. L'interface a été modifiée avec désormais un nouveau menu situé sur la gauche. Le système de recrutement est plus élaboré et un aspect roleplay voit le jour pour l'entraineur à qui nous pouvons désormais attribué des points de compétence.;http://www.jeuxvideo.com/jeux/jeu-83003/;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Binding of Isaac : Rebirth;['Action', 'Aventure'];The Binding of Isaac : Rebirth sur PS4 est la refonte de The Binding of Isaac. Le titre reprend le jeu initial et son add-on en y ajoutant au passage pas mal de contenu. Nouveau moteur graphique, intégration du co-op, système de sauvegarde et ajout du mode Hard sont au programme de cette refonte.;http://www.jeuxvideo.com/jeux/add-on/jeu-97431/;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dungeon of the Endless;['Stratégie'];Dungeon of the Endless est un jeu de stratégie mélangeant le Tower Defense et l'exploration. Le joueur doit explorer ce qui l'entoure pour trouver des armes et de l'équipement après le crash de son vaisseau. Mais il doit aussi protéger sa source d'énergie, le cristal, qui lui permet de fabriquer des ressources et de lutter contre les monstres environnant.;http://www.jeuxvideo.com/jeux/jeu-81198/;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Civilization : Beyond Earth;['Stratégie'];Civilization : Beyond Earth est un jeu de stratégie et de gestion. Le joueur doit y coloniser de nouvelles planètes pour l'humanité, car la terre est devenu inhabitable. Pour s'imposer, il a le choix entre la force, la diplomatie et l'économie. Le contexte futuriste de cet opus permet une progression non-linéaire de la technologie.;http://www.jeuxvideo.com/jeux/jeu-82191/;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Disney Fantasia : Le Pouvoir du Son;['Rythme'];Disney Fantasia : Le Pouvoir du Son est un jeu de rythme exploitant la musique classique ainsi que des titres bien plus contemporains. Vous êtes un apprenti chef d'orchestre aux services du grand magicien Yen Sid et vous voyagerez vers de nombreuses destinations merveilleuses.;http://www.jeuxvideo.com/jeux/jeu-80764/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NBA 2K15;['Sport'];NBA 2K15 est un jeu de sport permettant de pratiquer le basket-ball. Les animations des joueurs sont créées de façon à donner un rendu visuel et technique le plus réaliste possible. Le joueur peut créer un joueur personnalisé, gérer une équipe complète ou encore profiter du mode online.;http://www.jeuxvideo.com/jeux/jeu-82282/;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Forza Horizon 2;['Course'];Jeu de course en monde ouvert, Forza Horizon 2 vous donne accès à plus de 200 voitures. Le joueur peut arpenter à toute vitesse des paysages inspirés du sud de la France et du nord de l'Italie. De très nombreuses épreuves sont au programme et le jeu permet aux pilotes du monde entier de s'affronter dans les mêmes conditions qu'en solo.;http://www.jeuxvideo.com/jeux/jeu-82670/;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dark Souls II : Crown of the Ivory King;['Action RPG'];Dark Souls II : Crown of the Ivory King pour Xbox 360 est le troisième DLC de l'action-RPG fantastique du même nom. Dans cette partie, le joueur explore un royaume gelé, à la recherche d'une couronne disparue.;http://www.jeuxvideo.com/jeux/add-on/jeu-112486/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Fantasy Life sur 3DS;['RPG'];Après avoir choisi une occupation parmi une vingtaine de métiers différents, Fantasy Life sur 3DS vous permet d'évoluer dans une ville imaginaire menacée par la destruction. Au lieu d'incarner un héros prêt à sauver le monde, vous mènerez votre petite vie et pourrez également interagir avec vos amis partout dans le monde grâce au mode wi-fi de la console.;http://www.jeuxvideo.com/jeux/nintendo-3ds/00033514-fantasy-life.htm;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Wasteland 2;['RPG'];Jeu de rôle au tour par tour, Wasteland 2 prend place dans un univers post-apocalyptique. Le joueur est aux commandes d'une escouade composée de 4 rangers, chargée de maintenir un semblant de paix et d'équilibre dans des terres dévastées par la puissance nucléaire.;http://www.jeuxvideo.com/jeux/jeu-78459/;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Endless Legend;['Gestion', 'Stratégie', '4X'];Jeu de gestion / stratégie au tour par tour, Endless Legend prend place sur la planète Auriga, ancienne capitale galactique d'un peuple déchu. Le joueur doit prendre en main une des 8 factions du jeu et développer son empire en tenant compte des spécificités de chaque race. Les phases de gestion de ville laissent de temps à autre place à des combats tactiques au tour par tour, en solo ou à 8 en ligne.;http://www.jeuxvideo.com/jeux/jeu-82133/;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Dragon Quest;['RPG'];Premier épisode de la série éponyme Dragon Quest permet au joueur de diriger un descendant d'Erdrick, un brave guerrier du passé. Au cours de sa quête, il devra ramener la paix sur le monde en sauvant la Princesse et l'orbe lumineux du pays d'Alefgard, tous deux kidnappés par le maléfique Dragonlord.;http://www.jeuxvideo.com/jeux/jeu-64866/;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Spider-Man Unlimited;['Runner'];Spider-Man Unlimited est endless runner séparé en un certain nombre de niveaux. Spider-Man rencontre ses doubles venus d'univers parallèles et doit stopper les Sinistres Six et leurs propres clones qui veulent détruire le monde.;http://www.jeuxvideo.com/jeux/jeu-83170/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Danganronpa 2 : Goodbye Despair;['Aventure'];Danganronpa 2 : Goodbye Despair est un jeu d'aventure sur Vita. Le joueur incarne un lycéen qui se retrouve piégé sur une île où la seule façon de s'échapper est de tuer un autre élève sans être découvert. Des procès ponctuent chaque fin de chapitre et sont l'occasion de dégainer les preuves pour faire émerger la vérité.;http://www.jeuxvideo.com/jeux/jeu-82876/;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Walking Dead : Saison 2 : Episode 5 - No Going Back;"['Aventure', ""Point'n Click""]";The Walking Dead : Saison 2 : Episode 5 - No Going Back est le cinquième épisode pour PC dans lequel le joueur incarne Clémentine. Cette dernière continue son difficile voyage vers le Nord avec son groupe, espérant trouver un refuge sûr...;http://www.jeuxvideo.com/jeux/add-on/jeu-94813/;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Diablo III : Eternal Collection;"[""Hack'n slash""]";Diablo 3 : Ultimate Evil Edition, sur Xbox One, est une compilation regroupant Diablo 3 et son add-on Reaper of Souls. Le titre propose une aventure épique jouable en coop jusqu'à 4 joueurs, dans laquelle les héros doivent progresser au sein du monde chaotique de Sanctuary, dans le but d'anéantir Diablo, le seigneur du mal.;http://www.jeuxvideo.com/jeux/jeu-103624/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MIND;['Aventure', 'Réflexion', 'Puzzle-Game'];Mind : Path to Thalamus est un jeu de réflexion et d'aventure en vue FPS. Le joueur se retrouve dans un monde surréaliste, et doit utiliser les éléments naturels pour résoudre les nombreuses énigmes qui se présentent à lui.;http://www.jeuxvideo.com/jeux/jeu-82986/;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
80 Days;['Aventure'];Inspiré par le roman de Jules Verne, 80 Days sur iOS vous entraîne dans une course contre la montre pour réaliser un tour du monde en 80 jours. A la manière d'un livre interactif, vous prendrez toutes les décisions importantes relatives au budget et à l'itinéraire.;http://www.jeuxvideo.com/jeux/jeu-82900/;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dark Souls II : Crown of the Sunken King;['Action RPG'];Dark Souls II : Crown of the Sunken King pour PC est un DLC de l'action-RPG du même nom. Le joueur doit y retrouver la couronne du roi Vendrick de Drangleic, en explorant de nouveaux donjons et en découvrant de nouvelles armures.;http://www.jeuxvideo.com/jeux/add-on/jeu-102086/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Oddworld : New 'n' Tasty !;['Plate-Forme'];Oddworld : New 'n' Tasty ! est une version remastérisée de Oddworld : L'Odyssée d'Abe, sorti sur la première PlayStation, sur PS4. On y incarne Abe qui va devoir sauver sa peau dans un univers regorgeant de dangers diaboliques où tout le monde cherche à le dévorer vivant. Dans cette fuite sans fin, l'utilisation de pouvoirs est bienvenue pour sauver sa race.;http://www.jeuxvideo.com/jeux/add-on/jeu-113424/;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sunless Sea;['Aventure', 'RPG'];Sunless Sea est un jeu de survie se déroulant en mer dans un univers Lovecraftien. Le joueur peut avoir plusieurs buts différents, recruter son équipage et essayer de survivre le plus longtemps possible... Ou passer la main à ses descendants.;http://www.jeuxvideo.com/jeux/jeu-82856/;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EA Sports UFC;['Combat'];Jeu de combat, EA Sports UFC est directement inspiré de l'UFC, un championnat américain de free-fight. Les joueurs peuvent utiliser de nombreux styles de combat, en utilisant notamment les coups de pieds, de poings, de genoux, de coudes, etc... Le jeu bénéficie d'une modélisation très fidèle des combattants, notamment au niveau de leur peau.;http://www.jeuxvideo.com/jeux/jeu-79061/;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ultra Street Fighter IV;['Combat'];Quatrième mise à jour de Street Fighter IV, Ultra Street Fighter IV introduit 6 nouveaux stages et 5 nouveaux personnages dont Rolento, Elena, Hugo et Poison. Le jeu a été davantage équilibré afin de rendre les combats plus équitables.;http://www.jeuxvideo.com/jeux/jeu-81071/;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Soul Sacrifice Delta sur Vita;['Action RPG'];Soul Sacrifice Delta est un A-RPG pour PS Vita. Il s'agit d'une version graphiquement améliorée de Soul Sacrifice avec du nouveau contenu. Le joueur peut y transférer les données de son ancienne partie pour conserver sa progression.;http://www.jeuxvideo.com/jeux/playstation-vita/00050130-soul-sacrifice-delta.htm;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Trials Fusion;['Plate-Forme', 'Course'];Trials Fusion est un jeu de course utilisant des mécaniques de plates-formes. Suivant un parcours avec défilement horizontal, le joueur découvre des environnements futuristes sur lesquels il doit franchir des obstacles ou bien de réaliser des figures. Il peut créer ses propres niveaux grâce à l'éditeur de niveaux, puis jouer dessus sur une moto, un quad, ou un vélo.;http://www.jeuxvideo.com/jeux/jeu-80806/;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Monument Valley;['Réflexion'];Monument Valley est un jeu basé sur des illusions d'optique qui permet d'incarner la princesse Ida. Le joueur doit traverser les différents niveaux en perspective isométrique selon une difficulté croissante et trouver la sortie à chaque fois;http://www.jeuxvideo.com/jeux/jeu-82155/;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Leo’s Fortune;['Plate-Forme'];Leo’s Fortune est un jeu de plates-formes et d'aventure dans lequel le joueur doit aider Léo, une drôle de créature moustachue, à retrouver son trésor dérobé. Pour cela, il devra traverser de nombreux niveaux, éviter les pièges et résoudre les énigmes.;http://www.jeuxvideo.com/jeux/jeu-82196/;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Age of Wonders III;['Gestion', 'Stratégie'];Jeu de stratégie / gestion, Age of Wonders III prend place dans un univers fantastique au sein duquel le joueur doit développer son empire en choisissant des caractéristiques empruntées au jeu de rôle pour définir les capacités de son leader. Deux campagnes différentes sont au programme ainsi que du multijoueur en ligne opposant jusqu'à 8 joueurs.;http://www.jeuxvideo.com/jeux/jeu-80299/;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SMITE;['Action', 'Stratégie'];Jeu d'action et de stratégie, SMITE reprend le système des MOBA, arènes de bataille en ligne multijoueur, mais en vue à la troisième personne. L'univers du jeu est fondé sur les mythologies (Egyptiennes, scandinaves, chinoises, etc) et vous propose donc d'incarner une déité. L'objectif du jeu est similaire à un MOBA classique : deux équipes s'affrontent afin de détruire la base ennemie.;http://www.jeuxvideo.com/jeux/jeu-78331/;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bioshock Infinite : Tombeau Sous-Marin - 2ème partie;['Action', 'FPS'];Bioshock Infinite : Tombeau Sous-Marin - 2ème partie sur 360 est la conclusion des DLC de Bioshock Infinite. Dans ce jeu d'aventure renouant avec les environnements du premier épisode de la série, l'infiltration est au centre du gameplay.;http://www.jeuxvideo.com/jeux/add-on/jeu-101397/;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Diablo III : Reaper of Souls;"[""Hack'n slash""]";Reaper of Souls sur Mac est la première extension de Diablo 3. Celle-ci introduit un nouvel acte, qui met en scène Malthaël, l'Ange de la Mort. Grâce au pouvoir de la pierre d'âme noire, il compte mettre fin au Grand Conflit. Le jeu introduit également une nouvelle classe, le Croisé ainsi qu'un mode de jeu inédit, le mode Aventure.;http://www.jeuxvideo.com/jeux/add-on/jeu-102197/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Luftrausers;['Action'];Luftrausers est un jeu d'action en vue de dessus dans lequel le joueur parcours le ciel à bord de son avion. A travers une centaine de missions, il peut gagner de quoi personnaliser son appareil, ainsi que de nouvelles armes.;http://www.jeuxvideo.com/jeux/jeu-80472/;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dark Souls II;['Action', 'RPG', 'Action RPG'];Jeu d'action-aventure, Dark Souls II prend place dans le monde de Drangleic d'inspiration dark fantasy. L'univers sombre et torturé de la série sert à merveille un gameplay éprouvant et punitif. Pièges mortels, boss gigantesques et monstres agressifs seront le pain quotidien du joueur qui pourra les affronter seul ou en multijoueurs.;http://www.jeuxvideo.com/jeux/jeu-80106/;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TowerFall Ascension;['Action'];Jeu de combat d'archerie sur plates-formes,TowerFall Ascension est jouable jusqu'à quatre en local. Les joueurs se mesurent les uns aux autres en récupérant des objets magiques dans des coffres et en essayant d'esquiver les tirs de leurs adversaires.;http://www.jeuxvideo.com/jeux/jeu-81567/;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Walking Dead : Saison 2 : Episode 2 - A House Divided;"['Aventure', ""Point'n Click""]";The Walking Dead : Saison 2 : Episode 2 - A House Divided est la suite des aventures de Clémentine pour Mac. Cette dernière y rencontre de nouveaux personnages en situation difficile, en qui placera-t-elle sa confiance?;http://www.jeuxvideo.com/jeux/add-on/jeu-105083/;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tower of Guns;['FPS'];Tower of Guns est un FPS pour PC. Le joueur peut y faire des parties rapides dans des niveaux générés aléatoirement. Il peut y ramasser toutes sortes de power-ups et de nouvelles armes parfois étranges pour avancer dans son aventure.;http://www.jeuxvideo.com/jeux/jeu-82673/;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Out There Ω;['Aventure', 'Gestion', 'Stratégie'];Out There est un jeu d'aventure et de gestion. Le joueur, dans la peau d'un astronaute perdu dans l'espace, doit explorer les systèmes alentours pour chercher du carburant pour son vaisseau, de l'oxygène, mais aussi des ressources qui lui permettront d'utiliser diverses technologies, comme par exemple un outil de terraformation, un bouclier, un moteur plus puissant, un scanner, etc.;http://www.jeuxvideo.com/jeux/jeu-81236/;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
